name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий;Версия ПО (опросник);Статус
string-width-cjs;4.2.3;4.2.3;https://registry.npmjs.org/string-width-cjs/-/string-width-cjs-4.2.3.tgz;npm install string-width-cjs@4.2.3;@isaacs/cliui;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;5.1.1;версия не совпадает
strip-ansi-cjs;6.0.1;6.0.1;https://registry.npmjs.org/strip-ansi-cjs/-/strip-ansi-cjs-6.0.1.tgz;npm install strip-ansi-cjs@6.0.1;@isaacs/cliui;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;8.0.0;версия не совпадает
strip-bom;4.0.0;4.0.0;https://registry.npmjs.org/strip-bom/-/strip-bom-4.0.0.tgz;npm install strip-bom@4.0.0;jest-runtime;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;5.0.0;версия не совпадает
strip-final-newline;2.0.0;2.0.0;https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-2.0.0.tgz;npm install strip-final-newline@2.0.0;execa;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;4.0.0;версия не совпадает
strip-json-comments;3.1.1;3.1.1;https://registry.npmjs.org/strip-json-comments/-/strip-json-comments-3.1.1.tgz;npm install strip-json-comments@3.1.1;@angular-eslint/schematics, jest-config;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;5.0.3;версия не совпадает
supports-color;7.2.0;7.2.0;https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz;npm install supports-color@7.2.0;chalk, istanbul-lib-report, jest-worker;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;11.0.0;версия не совпадает
synckit;0.11.13;0.11.13;https://registry.npmjs.org/synckit/-/synckit-0.11.13.tgz;npm install synckit@0.11.13;jest-snapshot;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
tapable;2.3.0;2.3.0;https://registry.npmjs.org/tapable/-/tapable-2.3.0.tgz;npm install tapable@2.3.0;@module-federation/enhanced, enhanced-resolve, mini-css-extract-plugin, webpack;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;2.3.3;версия не совпадает
terser;5.49.0;5.49.0;https://registry.npmjs.org/terser/-/terser-5.49.0.tgz;npm install terser@5.49.0;@angular-devkit/build-angular, minimizer-webpack-plugin;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;5.51.2;версия не совпадает
test-exclude;7.0.2;7.0.2;https://registry.npmjs.org/test-exclude/-/test-exclude-7.0.2.tgz;npm install test-exclude@7.0.2;babel-plugin-istanbul;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;8.0.0;версия не совпадает
